label,split,covariance_mode,hartlap_scale,f_sat_target,alpha_s,radial_scale,f_sat_actual,chi2,source_chi2_total,source_chi2_wp,source_chi2_xi0,source_chi2_xi2
sham_profile,wp,diagonal,0.8210526315789474,0.12,1.1,3.0,0.11999989653661006,30769.862131612004,4437.037699288427,1800.302628458047,269.11707176363825,2367.617999066742
sham_profile,wp,diagonal,0.8210526315789474,0.12,0.7,2.0,0.11999989653661006,37543.35465204744,5920.077102655221,3000.1661530023184,259.86620603164977,2660.044743621253
sham_profile,wp,diagonal,0.8210526315789474,0.12,1.1,2.0,0.11999989653661006,37547.67386417895,5900.341097089128,3000.4006276500672,267.29209582466825,2632.6483736143928
sham_profile,wp,diagonal,0.8210526315789474,0.12,0.7,1.5,0.11999989653661006,37553.52700873195,6837.3735365293805,3849.111374655033,258.8562516123493,2729.405910261998
sham_profile,wp,diagonal,0.8210526315789474,0.12,1.1,1.5,0.11999989653661006,37556.60746808942,6828.9283925719565,3849.3888341647344,266.69265283259597,2712.8469055746264
sham_profile,wp,full,0.8210526315789474,0.04,0.7,4.0,0.03999988713084733,1546.2777306082794,228.93644918260404,168.5917406549538,42.1581896926256,18.18651883502445
sham_profile,wp,full,0.8210526315789474,0.04,1.1,4.0,0.03999988713084733,1547.4525569545426,236.94399390811873,168.59488544057913,43.110304968479404,25.23880349906002
sham_profile,wp,full,0.8210526315789474,0.04,1.1,1.0,0.03999988713084733,2294.785059699479,685.1939443802282,631.5632687278398,42.465157966811375,11.165517685576846
sham_profile,wp,full,0.8210526315789474,0.04,0.7,1.0,0.03999988713084733,2294.944985111877,695.4796968529492,631.5217361675935,40.992407233975115,22.9655534513804
sham_profile,wp,full,0.8210526315789474,0.04,0.7,3.0,0.03999988713084733,2316.8627070568846,304.0668819336918,246.38618956040762,41.55820790693786,16.12248446634611
sham_profile,wp,full,0.8210526315789474,0.04,1.1,3.0,0.03999988713084733,2318.3468451168346,303.2945852999511,246.3742727493239,42.785632488719955,14.13468006190711
sham_profile,wp,full,0.8210526315789474,0.04,1.1,1.5,0.03999988713084733,2938.2816049950325,584.4636781885295,530.7891288640948,42.51689679122668,11.1576525332078
sham_profile,wp,full,0.8210526315789474,0.04,0.7,1.5,0.03999988713084733,2938.360067700423,593.7227676602845,530.7024922349786,41.078041585738994,21.942233839566633
sham_profile,wp,full,0.8210526315789474,0.04,0.7,2.0,0.03999988713084733,3055.093385690886,465.4065535198555,404.0034920318432,41.195177014801864,20.207884473210232
sham_profile,wp,full,0.8210526315789474,0.04,1.1,2.0,0.03999988713084733,3055.633342472468,457.95688717861253,404.0084248841327,42.58613028931792,11.362332005161754
sham_profile,wp,full,0.8210526315789474,0.08,0.7,4.0,0.08000000940576273,6410.311758454218,1175.5025190721005,559.9943755587985,134.46381849161835,481.0443250216834
sham_profile,wp,full,0.8210526315789474,0.08,1.1,4.0,0.08000000940576273,6412.928171766777,1136.735657216575,560.0416750749985,136.31478512561134,440.37919701596496
sham_profile,wp,full,0.8210526315789474,0.08,0.7,1.0,0.08000000940576273,7532.188729568747,2962.7289040311516,2018.6943322107788,129.78500204336194,814.2495697770107
sham_profile,wp,full,0.8210526315789474,0.08,1.1,1.0,0.08000000940576273,7532.356051220371,2877.7834439075486,2019.0217639847506,133.72802036746916,725.0336595553287
sham_profile,wp,full,0.8210526315789474,0.08,0.7,3.0,0.08000000940576273,9232.384327639866,1632.2185749993757,841.8459019633044,132.06487229622323,658.3078007398477
sham_profile,wp,full,0.8210526315789474,0.08,1.1,3.0,0.08000000940576273,9237.023275660897,1559.9211874162413,841.8827045624724,135.0259391068244,583.0125437469443
sham_profile,wp,full,0.8210526315789474,0.08,0.7,1.5,0.08000000940576273,9760.053945253056,2751.929509976811,1822.4461242084392,130.090849922573,799.3925358457988
sham_profile,wp,full,0.8210526315789474,0.08,1.1,1.5,0.08000000940576273,9762.534824345857,2667.034091055484,1822.6515386055955,133.91179904787126,710.4707534020172
sham_profile,wp,full,0.8210526315789474,0.08,0.7,2.0,0.08000000940576273,11131.058227399764,2299.642072499929,1400.8123870457534,130.560042562121,768.2696428920544
